AR	05001480100	1435	879	689639728	17483093	     266.271	       6.750	 34.3425381	 -91.2159801                                                                                                           
AR	05001480200	1643	886	717211654	33328514	     276.917	      12.868	 34.3790548	 -91.5551950                                                                                                           
AR	05001480300	3129	1408	41114226	4387333	      15.874	       1.694	 34.5113795	 -91.4992141                                                                                                            
AR	05001480400	2518	1200	60653175	1135103	      23.418	       0.438	 34.5311069	 -91.5555623                                                                                                            
AR	05001480500	4151	1936	13992738	55955	       5.403	       0.022	 34.4786700	 -91.5667023                                                                                                              
AR	05001480600	1747	798	133401268	1701962	      51.507	       0.657	 34.3074990	 -91.3915579                                                                                                            
AR	05001480700	2972	1402	154689624	2273664	      59.726	       0.878	 34.2888783	 -91.2884998                                                                                                           
AR	05001480800	1424	927	750200109	56129974	     289.654	      21.672	 34.1186356	 -91.3306660                                                                                                           
AR	05003960100	1928	912	782788789	8333826	     302.236	       3.218	 33.2657179	 -91.6105922                                                                                                            
AR	05003960200	2694	1237	416357050	8249100	     160.756	       3.185	 33.3023388	 -91.9136334                                                                                                           
AR	05003960300	4982	2077	212043288	737909	      81.870	       0.285	 33.2041909	 -91.8292892                                                                                                            
AR	05003960400	1801	966	747545177	5860370	     288.629	       2.263	 33.0714743	 -91.7567248                                                                                                            
AR	05003960500	2744	1301	26474000	47188	      10.222	       0.018	 33.1585895	 -91.9393767                                                                                                              
AR	05003960600	5793	2738	59014987	445455	      22.786	       0.172	 33.1139738	 -91.9647115                                                                                                             
AR	05003960700	1911	906	152418614	15636803	      58.849	       6.037	 33.1404174	 -92.0617259                                                                                                           
AR	05005950100	4680	2399	27191486	0	      10.499	       0.000	 36.3083036	 -92.3815917                                                                                                                  
AR	05005950200	4649	2348	19964599	0	       7.708	       0.000	 36.3387655	 -92.3416706                                                                                                                  
AR	05005950300	4921	2489	21090532	63090	       8.143	       0.024	 36.3680146	 -92.3967864                                                                                                              
AR	05005950400	3285	1549	26019468	0	      10.046	       0.000	 36.3324588	 -92.4242980                                                                                                                  
AR	05005950500	4962	2816	621681697	17694522	     240.033	       6.832	 36.1504202	 -92.3214863                                                                                                          
AR	05005950600	3816	2575	165536352	28556676	      63.914	      11.026	 36.3101230	 -92.2680977                                                                                                          
AR	05005950700	3445	2405	156633215	22631893	      60.476	       8.738	 36.4296616	 -92.2375338                                                                                                          
AR	05005950800	6097	3275	285700273	13281710	     110.309	       5.128	 36.4386633	 -92.4072682                                                                                                          
AR	05005950900	5658	2724	111769924	1769326	      43.155	       0.683	 36.3183844	 -92.5137807                                                                                                           
AR	05007020101	5952	2342	117942713	14791	      45.538	       0.006	 36.4733427	 -94.0318882                                                                                                             
AR	05007020102	5647	2220	60183919	9766	      23.237	       0.004	 36.4083655	 -94.1178546                                                                                                               
AR	05007020201	4074	1786	14691090	4096	       5.672	       0.002	 36.3525215	 -94.1076162                                                                                                               
AR	05007020203	2941	1298	13788286	126392	       5.324	       0.049	 36.3290483	 -94.0829360                                                                                                             
AR	05007020205	5629	1915	14336972	18551	       5.536	       0.007	 36.3007394	 -94.0947899                                                                                                              
AR	05007020206	6189	1967	7982114	22044	       3.082	       0.009	 36.3004622	 -94.1212806                                                                                                               
AR	05007020301	3834	1658	4396946	7404	       1.698	       0.003	 36.3455815	 -94.1363429                                                                                                                
AR	05007020302	3777	1559	2942393	15669	       1.136	       0.006	 36.3405415	 -94.1545030                                                                                                               
AR	05007020304	3365	1637	5938621	8300	       2.293	       0.003	 36.3658574	 -94.1470056                                                                                                                
AR	05007020305	4003	1490	4505318	26594	       1.740	       0.010	 36.3462019	 -94.1683152                                                                                                               
AR	05007020401	6415	2632	9357711	24895	       3.613	       0.010	 36.3252923	 -94.1655420                                                                                                               
AR	05007020402	4378	1729	3900381	3255	       1.506	       0.001	 36.3225266	 -94.1371534                                                                                                                
AR	05007020404	4180	1563	4717274	26631	       1.821	       0.010	 36.2985864	 -94.1308029                                                                                                               
AR	05007020405	3149	1327	12693443	58636	       4.901	       0.023	 36.2993516	 -94.1659306                                                                                                              
AR	05007020501	5073	2161	14977014	14057	       5.783	       0.005	 36.3860960	 -94.1862372                                                                                                              
AR	05007020503	4045	1856	6324089	58397	       2.442	       0.023	 36.3454807	 -94.1935530                                                                                                               
AR	05007020504	3146	1352	4253797	8043	       1.642	       0.003	 36.3613443	 -94.1906988                                                                                                                
AR	05007020603	5519	2497	14204897	111987	       5.485	       0.043	 36.3375363	 -94.2249369                                                                                                             
AR	05007020604	4054	1770	7915903	95783	       3.056	       0.037	 36.3598349	 -94.2279240                                                                                                               
AR	05007020605	4151	1757	8015282	4629	       3.095	       0.002	 36.3956128	 -94.2133201                                                                                                                
AR	05007020606	4019	1486	9405218	3678	       3.631	       0.001	 36.3994970	 -94.2299079                                                                                                                
AR	05007020701	4985	2196	31450786	548314	      12.143	       0.212	 36.4856590	 -94.1995418                                                                                                             
AR	05007020703	4581	2142	15108200	264566	       5.833	       0.102	 36.4548285	 -94.2083952                                                                                                             
AR	05007020704	3934	1719	32379637	113299	      12.502	       0.044	 36.4387922	 -94.1849514                                                                                                             
AR	05007020801	3982	2144	28420107	2193507	      10.973	       0.847	 36.4749569	 -94.3389366                                                                                                            
AR	05007020803	4143	2196	13971407	295088	       5.394	       0.114	 36.4862779	 -94.2833828                                                                                                             
AR	05007020805	4567	2430	17365027	924267	       6.705	       0.357	 36.4458213	 -94.2522583                                                                                                             
AR	05007020806	4482	2044	50276192	29318	      19.412	       0.011	 36.4246532	 -94.2858527                                                                                                              
AR	05007020901	6839	2575	9835711	39518	       3.798	       0.015	 36.3705021	 -94.2742006                                                                                                               
AR	05007020902	6443	2618	190394114	167405	      73.512	       0.065	 36.4111467	 -94.3887924                                                                                                            
AR	05007021001	5167	2264	264312421	33726	     102.052	       0.013	 36.4155075	 -94.5317509                                                                                                             
AR	05007021002	6947	2848	118550153	2693195	      45.772	       1.040	 36.2849074	 -94.5144917                                                                                                           
AR	05007021101	4551	1760	15421593	139631	       5.954	       0.054	 36.2084623	 -94.5121560                                                                                                             
AR	05007021102	3283	1238	14936894	69843	       5.767	       0.027	 36.1555430	 -94.5360362                                                                                                              
AR	05007021201	4239	1321	7494126	87912	       2.893	       0.034	 36.1977840	 -94.5569668                                                                                                               
