IA	19001960100	2791	1318	707919433	1124009	     273.329	       0.434	 41.4226701	 -94.4754745                                                                                                           
IA	19001960200	1844	885	666068266	1098841	     257.170	       0.424	 41.2403358	 -94.4634803                                                                                                            
IA	19001960300	3047	1495	100416468	375147	      38.771	       0.145	 41.2962445	 -94.5078204                                                                                                            
IA	19003950100	1742	855	879308471	4856992	     339.503	       1.875	 41.0509146	 -94.6680804                                                                                                            
IA	19003950200	2287	1155	217392262	496431	      83.936	       0.192	 40.9482672	 -94.8079792                                                                                                            
IA	19005960100	2130	1336	335670058	27231324	     129.603	      10.514	 43.3464049	 -91.2647941                                                                                                          
IA	19005960200	2591	1169	565553366	4317590	     218.361	       1.667	 43.3971626	 -91.4741746                                                                                                           
IA	19005960300	4088	2017	30642908	0	      11.831	       0.000	 43.2661236	 -91.4897803                                                                                                                  
IA	19005960400	2343	1790	461437637	19446316	     178.162	       7.508	 43.1749657	 -91.2911689                                                                                                          
IA	19005960500	3178	1305	261910524	0	     101.124	       0.000	 43.1793670	 -91.5066694                                                                                                                 
IA	19007950100	2587	1321	408766354	1915051	     157.826	       0.739	 40.7873507	 -92.7433917                                                                                                           
IA	19007950200	1868	1121	315827991	46040096	     121.942	      17.776	 40.8272750	 -92.9636956                                                                                                          
IA	19007950300	3055	1653	18576112	16268	       7.172	       0.006	 40.7505354	 -92.8694687                                                                                                              
IA	19007950400	3025	1464	17586659	600813	       6.790	       0.232	 40.7050450	 -92.8797940                                                                                                             
IA	19007950500	2352	1074	527224367	511649	     203.562	       0.198	 40.6535381	 -92.9104129                                                                                                            
IA	19009070100	2056	940	785289538	246138	     303.202	       0.095	 41.7457057	 -94.9088617                                                                                                             
IA	19009070200	2332	1176	39222143	0	      15.144	       0.000	 41.7136058	 -94.9319917                                                                                                                  
IA	19009070300	1731	856	322752778	906122	     124.616	       0.350	 41.5543660	 -94.8555498                                                                                                             
IA	19011960100	3012	1166	232350608	2278570	      89.711	       0.880	 42.2304022	 -91.9403294                                                                                                           
IA	19011960200	3251	1407	678177996	1716889	     261.846	       0.663	 42.1446295	 -92.1692343                                                                                                           
IA	19011960300	5410	2346	30461092	517699	      11.761	       0.200	 42.1596697	 -92.0199214                                                                                                             
IA	19011960400	3270	1451	265805642	839234	     102.628	       0.324	 42.0989952	 -91.9417642                                                                                                            
