00302022	39.173122	-76.591775	980	761	0	0.001125372	121	24003751103
00302023	39.116273	-76.689868	822	665	0	0.002165331	95	24003740303
00302024	39.116273	-76.689868	724	645	0	0.002165331	95	24003740303
00303001	39.146249	-76.525448	698	726	0	0.008710672	86	24003731309
00303002	39.158998	-76.511629	603	436	0	0.00626493	85	24003731308
00303003	39.144276	-76.540796	1089	950	0	0.006396547	87	24003731310
00303004	39.132108	-76.548175	924	932	0	0.005232494	88	24003731311
00303005	39.132108	-76.548175	713	835	0	0.005232494	88	24003731311
00303006	39.174025	-76.553661	1301	1099	0	0.005501547	54	24003730100
00303007	39.154294	-76.522869	784	691	0	0.003745156	86	24003731309
00303008	39.148673	-76.595692	1206	656	0	0.002998351	55	24003730203
00303009	39.108998	-76.569131	380	419	0	0.016473102	65	24003730603
00303010	39.11112	-76.459815	706	946	0	0.017716825	82	24003731303
00303011	39.111888	-76.455435	771	994	0	0.016556732	82	24003731303
00303012	39.133412	-76.476779	744	880	0	0.012683258	83	24003731306
00303013	39.106229	-76.493276	683	980	0	0.008641105	79	24003731202
00303014	39.158998	-76.511629	705	546	0	0.00626493	85	24003731308
00303015	39.111229	-76.459739	465	740	0	0.0177691	82	24003731303
00303016	39.146249	-76.525448	754	731	0	0.008710672	86	24003731309
00303017	39.120943	-76.52524	705	783	0	0.016647477	84	24003731307
00303018	39.108594	-76.495245	827	1034	0	0.010882525	79	24003731202
00303019	39.143855	-76.479046	704	824	0	0.005200162	83	24003731306
00303020	39.149577	-76.521795	616	621	0	0.003807825	86	24003731309
00303021	39.154294	-76.522869	867	877	0	0.003745156	86	24003731309
00303022	39.12011	-76.521073	717	635	0	0.013716662	84	24003731307
00303023	39.099054	-76.564407	614	694	0	0.016752631	80	24003731203
00303024	39.17873	-76.550072	900	794	0	0.00580064	54	24003730100
00303025	39.137124	-76.581081	864	411	0	0.007582265	56	24003730204
00304001	39.095942	-76.81775	947	351	0	0.017801351	124	24003751500
